protein	reaction	model	GPR	score
P_SSON_2080	R_MDDCP4pp	iSSON_1240		0.0
P_SSON_2080	R_MDDCP5pp	iSSON_1240		0.0
P_SSON_2090	R_ATPPRT	iSSON_1240		0.0
P_SSON_2091	R_HISTD	iSSON_1240		0.0
P_SSON_2092	R_HSTPT	iSSON_1240	WP_061486115.1	687.0
P_SSON_2093	R_HISTP	iSSON_1240		0.0
P_SSON_2093	R_IGPDH	iSSON_1240		0.0
P_SSON_2094+SSON_2096	R_IG3PS	iSSON_1240		0.0
P_SSON_2095	R_PRMICI	iSSON_1240		0.0
P_SSON_2097	R_PRAMPC	iSSON_1240		0.0
P_SSON_2097	R_PRATPP	iSSON_1240		0.0
P_SSON_2100	R_GND	iSSON_1240		0.0
P_SSON_2101	R_PMANM	iSSON_1240		0.0
P_SSON_2102	R_MAN1PT2	iSSON_1240		0.0
P_SSON_2104	R_GDPMNH	iSSON_1240		0.0
P_SSON_2118	R_DCTPD	iSSON_1240		0.0
P_SSON_2119	R_CYTDK2	iSSON_1240		0.0
P_SSON_2119	R_URIK2	iSSON_1240		0.0
P_SSON_2138	R_GLTPD	iSSON_1240		0.0
P_SSON_2145	R_FBA	iSSON_1240		0.0
P_SSON_2151	R_HMPK1	iSSON_1240		0.0
P_SSON_2151	R_PMPK	iSSON_1240		0.0
P_SSON_2152	R_HETZK	iSSON_1240		0.0
P_SSON_2185+SSON_2186+SSON_2187+SSON_2188	R_CHLabcpp	iSSON_1240		0.0
P_SSON_2185+SSON_2186+SSON_2187+SSON_2188	R_GLYBabcpp	iSSON_1240		0.0
P_SSON_2189	R_LACZpp	iSSON_1240		0.0
P_SSON_2190	R_LDH_D	iSSON_1240		0.0
P_SSON_2190	R_LDH_D2	iSSON_1240		0.0
P_SSON_2191	R_MDDEP1pp	iSSON_1240		0.0
P_SSON_2191	R_MDDEP2pp	iSSON_1240		0.0
P_SSON_2191	R_MDDEP3pp	iSSON_1240		0.0
P_SSON_2191	R_MDDEP4pp	iSSON_1240		0.0
P_SSON_2199	R_CYTD	iSSON_1240		0.0
P_SSON_2199	R_DCYTD	iSSON_1240		0.0
P_SSON_2203+preB	R_DURADx	iSSON_1240		0.0
P_SSON_2204+SSON_2205+SSON_2206	R_GALabcpp	iSSON_1240		0.0
P_SSON_2204+SSON_2205+SSON_2206	R_GLCabcpp	iSSON_1240		0.0
P_SSON_2209	R_GTPCI	iSSON_1240		0.0
P_SSON_2210	R_SFGTHi	iSSON_1240		0.0
P_SSON_2212	R_LYSt2pp	iSSON_1240		0.0
P_SSON_2218	R_CYTDH	iSSON_1240		0.0
P_SSON_2218	R_URIH	iSSON_1240		0.0
P_SSON_2223+SSON_2225+SSON_2504+SSON_2505	R_FRUptspp	iSSON_1240		0.0
P_SSON_2224	R_FRUK	iSSON_1240		0.0
P_SSON_2226	R_LCTSt3ipp	iSSON_1240		0.0
P_SSON_2255+SSON_2256+SSON_2257+SSON_2258+SSON_2259	R_PHEMEabcpp	iSSON_1240	(WP_015066378.1 and WP_061484955.1)	86.4
P_SSON_2260+SSON_2261+SSON_2262+SSON_2263+SSON_2264	R_NO3R1bpp	iSSON_1240		0.0
P_SSON_2260+SSON_2261+SSON_2264	R_NO3R2bpp	iSSON_1240		0.0
P_SSON_2268	R_MDH2	iSSON_1240		0.0
P_SSON_2268	R_MDH3	iSSON_1240		0.0
P_SSON_2273	R_12PPDRtex	iSSON_1240		0.0
P_SSON_2273	R_12PPDStex	iSSON_1240		0.0
P_SSON_2273	R_23CAMPtex	iSSON_1240		0.0
P_SSON_2273	R_23CCMPtex	iSSON_1240		0.0
P_SSON_2273	R_23CGMPtex	iSSON_1240		0.0
P_SSON_2273	R_23CUMPtex	iSSON_1240		0.0
P_SSON_2273	R_23DAPPAtex	iSSON_1240		0.0
P_SSON_2273	R_26DAHtex	iSSON_1240		0.0
P_SSON_2273	R_2PGtex	iSSON_1240		0.0
P_SSON_2273	R_34dhpactex	iSSON_1240		0.0
P_SSON_2273	R_3AMPtex	iSSON_1240		0.0
P_SSON_2273	R_3CMPtex	iSSON_1240		0.0
P_SSON_2273	R_3GMPtex	iSSON_1240		0.0
P_SSON_2273	R_3PEPTtex	iSSON_1240		0.0
P_SSON_2273	R_3PGtex	iSSON_1240		0.0
P_SSON_2273	R_3UMPtex	iSSON_1240		0.0
P_SSON_2273	R_3hoxpactex	iSSON_1240		0.0
P_SSON_2273	R_4HOXPACDtex	iSSON_1240		0.0
P_SSON_2273	R_4HTHRtex	iSSON_1240		0.0
P_SSON_2273	R_4PEPTtex	iSSON_1240		0.0
P_SSON_2273	R_5DGLCNtex	iSSON_1240		0.0
P_SSON_2273	R_5MTRtex	iSSON_1240		0.0
P_SSON_2273	R_6APAt1	iSSON_1240		0.0
P_SSON_2273	R_ABUTtex	iSSON_1240		0.0
P_SSON_2273	R_ACACtex	iSSON_1240		0.0
P_SSON_2273	R_ACALDtex	iSSON_1240		0.0
P_SSON_2273	R_ACGAL1Ptex	iSSON_1240		0.0
P_SSON_2273	R_ACGALtex	iSSON_1240		0.0
P_SSON_2273	R_ACGAM1Ptex	iSSON_1240		0.0
P_SSON_2273	R_ACGAtex	iSSON_1240		0.0
P_SSON_2273	R_ACMANAtex	iSSON_1240		0.0
P_SSON_2273	R_ACMUMtex	iSSON_1240		0.0
P_SSON_2273	R_ACNAMtex	iSSON_1240		0.0
P_SSON_2273	R_ACONCtex	iSSON_1240		0.0
P_SSON_2273	R_ACSERtex	iSSON_1240		0.0
P_SSON_2273	R_ACtex	iSSON_1240		0.0
P_SSON_2273	R_ADEtex	iSSON_1240		0.0
P_SSON_2273	R_AEPtex	iSSON_1240		0.0
P_SSON_2273	R_AGMtex	iSSON_1240		0.0
P_SSON_2273	R_AIRStex	iSSON_1240		0.0
P_SSON_2273	R_AKGtex	iSSON_1240		0.0
P_SSON_2273	R_ALAALAtex	iSSON_1240		0.0
P_SSON_2273	R_ALAtex	iSSON_1240		0.0
P_SSON_2273	R_ALLTNtex	iSSON_1240		0.0
P_SSON_2273	R_ALLtex	iSSON_1240		0.0
P_SSON_2273	R_AMPtex	iSSON_1240		0.0
P_SSON_2273	R_ANHGMtex	iSSON_1240		0.0
P_SSON_2273	R_ARBTtex	iSSON_1240		0.0
P_SSON_2273	R_ARBtex	iSSON_1240		0.0
P_SSON_2273	R_ARGtex	iSSON_1240		0.0
P_SSON_2273	R_ASCBtex	iSSON_1240		0.0
P_SSON_2273	R_ASNtex	iSSON_1240		0.0
P_SSON_2273	R_ASO3tex	iSSON_1240		0.0
P_SSON_2273	R_ASPtex	iSSON_1240		0.0
P_SSON_2273	R_BALAtex	iSSON_1240		0.0
P_SSON_2273	R_BTNtex	iSSON_1240		0.0
P_SSON_2273	R_BUTSO3tex	iSSON_1240		0.0
P_SSON_2273	R_BUTtex	iSSON_1240		0.0
P_SSON_2273	R_CA2tex	iSSON_1240		0.0
P_SSON_2273	R_CD2tex	iSSON_1240		0.0
P_SSON_2273	R_CGLYtex	iSSON_1240		0.0
P_SSON_2273	R_CHLtex	iSSON_1240		0.0
P_SSON_2273	R_CHTBStex	iSSON_1240		0.0
P_SSON_2273	R_CITtex	iSSON_1240		0.0
P_SSON_2273	R_CLBtex	iSSON_1240		0.0
P_SSON_2273	R_CLtex	iSSON_1240		0.0
P_SSON_2273	R_CMPtex	iSSON_1240		0.0
P_SSON_2273	R_CMtex	iSSON_1240		0.0
P_SSON_2273	R_CO2tex	iSSON_1240		0.0
P_SSON_2273	R_COBALT2tex	iSSON_1240		0.0
P_SSON_2273	R_CRNtex	iSSON_1240		0.0
P_SSON_2273	R_CSNtex	iSSON_1240		0.0
P_SSON_2273	R_CU2tex	iSSON_1240		0.0
P_SSON_2273	R_CUtex	iSSON_1240		0.0
P_SSON_2273	R_CYANtex	iSSON_1240		0.0
P_SSON_2273	R_CYNTtex	iSSON_1240		0.0
P_SSON_2273	R_CYSDtex	iSSON_1240		0.0
P_SSON_2273	R_CYStex	iSSON_1240		0.0
P_SSON_2273	R_CYTDtex	iSSON_1240		0.0
P_SSON_2273	R_DALAtex	iSSON_1240		0.0
P_SSON_2273	R_DAMPtex	iSSON_1240		0.0
P_SSON_2273	R_DAPtex	iSSON_1240		0.0
P_SSON_2273	R_DARBtex	iSSON_1240		0.0
P_SSON_2273	R_DCAtex	iSSON_1240		0.0
P_SSON_2273	R_DCMPtex	iSSON_1240		0.0
P_SSON_2273	R_DDGLCNtex	iSSON_1240		0.0
P_SSON_2273	R_DGMPtex	iSSON_1240		0.0
P_SSON_2273	R_DGSNtex	iSSON_1240		0.0
P_SSON_2273	R_DHAtex	iSSON_1240		0.0
P_SSON_2273	R_DIMPtex	iSSON_1240		0.0
P_SSON_2273	R_DINStex	iSSON_1240		0.0
P_SSON_2273	R_DMSOtex	iSSON_1240		0.0
P_SSON_2273	R_DMStex	iSSON_1240		0.0
P_SSON_2273	R_DOPAtex	iSSON_1240		0.0
P_SSON_2273	R_DOXRBCNtex	iSSON_1240		0.0
P_SSON_2273	R_DRIBtex	iSSON_1240		0.0
P_SSON_2273	R_DSERtex	iSSON_1240		0.0
P_SSON_2273	R_DTMPtex	iSSON_1240		0.0
P_SSON_2273	R_DUMPtex	iSSON_1240		0.0
P_SSON_2273	R_DXYLUDtex	iSSON_1240		0.0
P_SSON_2273	R_D_LACtex	iSSON_1240		0.0
P_SSON_2273	R_ETHAtex	iSSON_1240		0.0
P_SSON_2273	R_ETHSO3tex	iSSON_1240		0.0
P_SSON_2273	R_ETOHtex	iSSON_1240		0.0
P_SSON_2273	R_F6Ptex	iSSON_1240		0.0
P_SSON_2273	R_FALDtex	iSSON_1240		0.0
P_SSON_2273	R_FE2tex	iSSON_1240		0.0
P_SSON_2273	R_FE3tex	iSSON_1240		0.0
P_SSON_2273	R_FOAMtex	iSSON_1240		0.0
P_SSON_2273	R_FORtex	iSSON_1240		0.0
P_SSON_2273	R_FRULYStex	iSSON_1240		0.0
P_SSON_2273	R_FRUURtex	iSSON_1240		0.0
P_SSON_2273	R_FRUtex	iSSON_1240		0.0
P_SSON_2273	R_FUCtex	iSSON_1240		0.0
P_SSON_2273	R_FUMtex	iSSON_1240		0.0
P_SSON_2273	R_FUSAtex	iSSON_1240		0.0
P_SSON_2273	R_G1Ptex	iSSON_1240		0.0
P_SSON_2273	R_G3PCtex	iSSON_1240		0.0
P_SSON_2273	R_G3PEtex	iSSON_1240		0.0
P_SSON_2273	R_G3PGtex	iSSON_1240		0.0
P_SSON_2273	R_G3PItex	iSSON_1240		0.0
P_SSON_2273	R_G3PStex	iSSON_1240		0.0
P_SSON_2273	R_G6Ptex	iSSON_1240		0.0
P_SSON_2273	R_GAL1Ptex	iSSON_1240		0.0
P_SSON_2273	R_GALAMtex	iSSON_1240		0.0
P_SSON_2273	R_GALBDtex	iSSON_1240		0.0
P_SSON_2273	R_GALCTNLtex	iSSON_1240		0.0
P_SSON_2273	R_GALCTNtex	iSSON_1240		0.0
P_SSON_2273	R_GALCTtex	iSSON_1240		0.0
P_SSON_2273	R_GALTtex	iSSON_1240		0.0
P_SSON_2273	R_GALURtex	iSSON_1240		0.0
P_SSON_2273	R_GALtex	iSSON_1240		0.0
P_SSON_2273	R_GAMAN6Ptex	iSSON_1240		0.0
P_SSON_2273	R_GAMtex	iSSON_1240		0.0
P_SSON_2273	R_GBBTNtex	iSSON_1240		0.0
P_SSON_2273	R_GDPtex	iSSON_1240		0.0
P_SSON_2273	R_GLCNtex	iSSON_1240		0.0
P_SSON_2273	R_GLCRtex	iSSON_1240		0.0
P_SSON_2273	R_GLCUR1Ptex	iSSON_1240		0.0
P_SSON_2273	R_GLCURtex	iSSON_1240		0.0
P_SSON_2273	R_GLNtex	iSSON_1240		0.0
P_SSON_2273	R_GLUtex	iSSON_1240		0.0
P_SSON_2273	R_GLYALDtex	iSSON_1240		0.0
P_SSON_2273	R_GLYBtex	iSSON_1240		0.0
P_SSON_2273	R_GLYC2Ptex	iSSON_1240		0.0
P_SSON_2273	R_GLYC3Ptex	iSSON_1240		0.0
P_SSON_2273	R_GLYCAtex	iSSON_1240		0.0
P_SSON_2273	R_GLYCLTtex	iSSON_1240		0.0
P_SSON_2273	R_GLYCtex	iSSON_1240		0.0
P_SSON_2273	R_GLYtex	iSSON_1240		0.0
P_SSON_2273	R_GMPtex	iSSON_1240		0.0
P_SSON_2273	R_GSNtex	iSSON_1240		0.0
P_SSON_2273	R_GTHRDtex	iSSON_1240		0.0
P_SSON_2273	R_GTPtex	iSSON_1240		0.0
P_SSON_2273	R_GULNLtex	iSSON_1240		0.0
P_SSON_2273	R_H2O2tex	iSSON_1240		0.0
P_SSON_2273	R_H2Otex	iSSON_1240		0.0
P_SSON_2273	R_H2Stex	iSSON_1240		0.0
P_SSON_2273	R_H2tex	iSSON_1240		0.0
P_SSON_2273	R_HCINNMtex	iSSON_1240		0.0
P_SSON_2273	R_HG2tex	iSSON_1240		0.0
P_SSON_2273	R_HIStex	iSSON_1240		0.0
P_SSON_2273	R_HOMtex	iSSON_1240		0.0
P_SSON_2273	R_HPAtex	iSSON_1240		0.0
P_SSON_2273	R_HPPPNtex	iSSON_1240		0.0
P_SSON_2273	R_HXAtex	iSSON_1240		0.0
P_SSON_2273	R_HYXNtex	iSSON_1240		0.0
P_SSON_2273	R_Htex	iSSON_1240		0.0
P_SSON_2273	R_ICITtex	iSSON_1240		0.0
P_SSON_2273	R_IDONtex	iSSON_1240		0.0
P_SSON_2273	R_ILEtex	iSSON_1240		0.0
P_SSON_2273	R_IMPtex	iSSON_1240		0.0
P_SSON_2273	R_INDOLEtex	iSSON_1240		0.0
P_SSON_2273	R_INSTtex	iSSON_1240		0.0
P_SSON_2273	R_ISETACtex	iSSON_1240		0.0
P_SSON_2273	R_Ktex	iSSON_1240		0.0
P_SSON_2273	R_LALADGLUtex	iSSON_1240		0.0
P_SSON_2273	R_LALALGLUtex	iSSON_1240		0.0
P_SSON_2273	R_LCTStex	iSSON_1240		0.0
P_SSON_2273	R_LEUtex	iSSON_1240		0.0
P_SSON_2273	R_LIPOtex	iSSON_1240		0.0
P_SSON_2273	R_LYStex	iSSON_1240		0.0
P_SSON_2273	R_LYXtex	iSSON_1240		0.0
P_SSON_2273	R_L_LACtex	iSSON_1240		0.0
P_SSON_2273	R_MALDtex	iSSON_1240		0.0
P_SSON_2273	R_MALtex	iSSON_1240		0.0
P_SSON_2273	R_MAN6Ptex	iSSON_1240		0.0
P_SSON_2273	R_MANGLYCtex	iSSON_1240		0.0
P_SSON_2273	R_MANtex	iSSON_1240		0.0
P_SSON_2273	R_MELIBtex	iSSON_1240		0.0
P_SSON_2273	R_MEOHtex	iSSON_1240		0.0
P_SSON_2273	R_METDtex	iSSON_1240		0.0
P_SSON_2273	R_METSOX1tex	iSSON_1240		0.0
P_SSON_2273	R_METSOX2tex	iSSON_1240		0.0
P_SSON_2273	R_METtex	iSSON_1240		0.0
P_SSON_2273	R_MG2tex	iSSON_1240		0.0
P_SSON_2273	R_MMETtex	iSSON_1240		0.0
P_SSON_2273	R_MNLtex	iSSON_1240		0.0
P_SSON_2273	R_MNtex	iSSON_1240		0.0
P_SSON_2273	R_MOBDtex	iSSON_1240		0.0
P_SSON_2273	R_MSO3tex	iSSON_1240		0.0
P_SSON_2273	R_N2Otex	iSSON_1240		0.0
P_SSON_2273	R_NACtex	iSSON_1240		0.0
P_SSON_2273	R_NAtex	iSSON_1240		0.0
P_SSON_2273	R_NH4tex	iSSON_1240		0.0
P_SSON_2273	R_NI2tex	iSSON_1240		0.0
P_SSON_2273	R_NMNtex	iSSON_1240		0.0
P_SSON_2273	R_NO2tex	iSSON_1240		0.0
P_SSON_2273	R_NO3tex	iSSON_1240		0.0
P_SSON_2273	R_NOtex	iSSON_1240		0.0
P_SSON_2273	R_O2Stex	iSSON_1240		0.0
P_SSON_2273	R_O2tex	iSSON_1240		0.0
P_SSON_2273	R_OAAtex	iSSON_1240		0.0
P_SSON_2273	R_OCTAtex	iSSON_1240		0.0
P_SSON_2273	R_ORNtex	iSSON_1240		0.0
P_SSON_2273	R_OROTtex	iSSON_1240		0.0
P_SSON_2273	R_PACALDtex	iSSON_1240		0.0
P_SSON_2273	R_PACt1	iSSON_1240		0.0
P_SSON_2273	R_PEAMNtex	iSSON_1240		0.0
P_SSON_2273	R_PENGt1	iSSON_1240		0.0
P_SSON_2273	R_PHEtex	iSSON_1240		0.0
P_SSON_2273	R_PItex	iSSON_1240		0.0
P_SSON_2273	R_PNTOtex	iSSON_1240		0.0
P_SSON_2273	R_PPALtex	iSSON_1240		0.0
P_SSON_2273	R_PPAtex	iSSON_1240		0.0
P_SSON_2273	R_PPPNtex	iSSON_1240		0.0
P_SSON_2273	R_PPTtex	iSSON_1240		0.0
P_SSON_2273	R_PROGLYtex	iSSON_1240		0.0
P_SSON_2273	R_PROtex	iSSON_1240		0.0
P_SSON_2273	R_PSCLYStex	iSSON_1240		0.0
P_SSON_2273	R_PSERtex	iSSON_1240		0.0
P_SSON_2273	R_PTRCtex	iSSON_1240		0.0
P_SSON_2273	R_PYDAMtex	iSSON_1240		0.0
P_SSON_2273	R_PYDXNtex	iSSON_1240		0.0
P_SSON_2273	R_PYDXtex	iSSON_1240		0.0
P_SSON_2273	R_PYRtex	iSSON_1240		0.0
P_SSON_2273	R_QUIN2tex	iSSON_1240		0.0
P_SSON_2273	R_R5Ptex	iSSON_1240		0.0
P_SSON_2273	R_RAFFtex	iSSON_1240		0.0
P_SSON_2273	R_RIBtex	iSSON_1240		0.0
P_SSON_2273	R_RMNtex	iSSON_1240		0.0
P_SSON_2273	R_SALCHSXtex	iSSON_1240		0.0
P_SSON_2273	R_SBTtex	iSSON_1240		0.0
P_SSON_2273	R_SELtex	iSSON_1240		0.0
P_SSON_2273	R_SERtex	iSSON_1240		0.0
P_SSON_2273	R_SKMtex	iSSON_1240		0.0
P_SSON_2273	R_SLNTtex	iSSON_1240		0.0
P_SSON_2273	R_SO3tex	iSSON_1240		0.0
P_SSON_2273	R_SO4tex	iSSON_1240		0.0
P_SSON_2273	R_SPMDtex	iSSON_1240		0.0
P_SSON_2273	R_SUCCtex	iSSON_1240		0.0
P_SSON_2273	R_SUCRtex	iSSON_1240		0.0
P_SSON_2273	R_SULFACtex	iSSON_1240		0.0
P_SSON_2273	R_TAGtex	iSSON_1240		0.0
P_SSON_2273	R_TARTRDtex	iSSON_1240		0.0
P_SSON_2273	R_TARTRtex	iSSON_1240		0.0
P_SSON_2273	R_TAURtex	iSSON_1240		0.0
P_SSON_2273	R_TCYNTtex	iSSON_1240		0.0
P_SSON_2273	R_TETtex	iSSON_1240		0.0
P_SSON_2273	R_THMDtex	iSSON_1240		0.0
P_SSON_2273	R_THMtex	iSSON_1240		0.0
P_SSON_2273	R_THRPtex	iSSON_1240		0.0
P_SSON_2273	R_THRtex	iSSON_1240		0.0
P_SSON_2273	R_THYMtex	iSSON_1240		0.0
P_SSON_2273	R_TMAOtex	iSSON_1240		0.0
P_SSON_2273	R_TMAtex	iSSON_1240		0.0
P_SSON_2273	R_TREtex	iSSON_1240		0.0
P_SSON_2273	R_TRPtex	iSSON_1240		0.0
P_SSON_2273	R_TSULtex	iSSON_1240		0.0
P_SSON_2273	R_TTRCYCtex	iSSON_1240		0.0
P_SSON_2273	R_TYMtex	iSSON_1240		0.0
P_SSON_2273	R_TYRPtex	iSSON_1240		0.0
P_SSON_2273	R_TYRtex	iSSON_1240		0.0
P_SSON_2273	R_UACGAMtex	iSSON_1240		0.0
P_SSON_2273	R_UDPACGALtex	iSSON_1240		0.0
P_SSON_2273	R_UDPGALtex	iSSON_1240		0.0
P_SSON_2273	R_UDPGLCURtex	iSSON_1240		0.0
P_SSON_2273	R_UDPGtex	iSSON_1240		0.0
P_SSON_2273	R_UMPtex	iSSON_1240		0.0
P_SSON_2273	R_URAtex	iSSON_1240		0.0
P_SSON_2273	R_UREAtex	iSSON_1240		0.0
P_SSON_2273	R_VALtex	iSSON_1240		0.0
P_SSON_2273	R_XANtex	iSSON_1240		0.0
P_SSON_2273	R_XMPtex	iSSON_1240		0.0
P_SSON_2273	R_XTSNtex	iSSON_1240		0.0
P_SSON_2273	R_XYLUtex	iSSON_1240		0.0
P_SSON_2273	R_XYLtex	iSSON_1240		0.0
P_SSON_2273	R_Zn2tex	iSSON_1240		0.0
P_SSON_2280+SSON_2281	R_ACACCT	iSSON_1240		0.0
P_SSON_2280+SSON_2281	R_BUTCT	iSSON_1240		0.0
P_SSON_2280+SSON_2281	R_HXCT	iSSON_1240		0.0
P_SSON_2282	R_ACACt2pp	iSSON_1240		0.0
P_SSON_2282	R_BUTt2rpp	iSSON_1240		0.0
P_SSON_2282	R_HEXt2rpp	iSSON_1240		0.0
P_SSON_2283	R_ACACT1r	iSSON_1240		0.0
P_SSON_2293+SSON_2294+SSON_2708	R_RNDR1	iSSON_1240		0.0
P_SSON_2293+SSON_2294+SSON_2708	R_RNDR2	iSSON_1240		0.0
P_SSON_2293+SSON_2294+SSON_2708	R_RNDR3	iSSON_1240		0.0
P_SSON_2293+SSON_2294+SSON_2708	R_RNDR4	iSSON_1240		0.0
P_SSON_2293+SSON_2294+SSON_3952	R_RNDR1	iSSON_1240	WP_012517074.1	74.0
P_SSON_2293+SSON_2294+SSON_3952	R_RNDR2	iSSON_1240	WP_012517074.1	74.0
P_SSON_2293+SSON_2294+SSON_3952	R_RNDR3	iSSON_1240	WP_012517074.1	74.0
P_SSON_2293+SSON_2294+SSON_3952	R_RNDR4	iSSON_1240	WP_012517074.1	74.0
P_SSON_2300	R_GPDDA1pp	iSSON_1240		0.0
P_SSON_2300	R_GPDDA2pp	iSSON_1240		0.0
P_SSON_2300	R_GPDDA3pp	iSSON_1240		0.0
P_SSON_2300	R_GPDDA4pp	iSSON_1240		0.0
P_SSON_2300	R_GPDDA5pp	iSSON_1240		0.0
P_SSON_2301	R_GLYC3Pt6pp	iSSON_1240		0.0
P_SSON_2302+SSON_2303+SSON_2304	R_G3PD5	iSSON_1240		0.0
P_SSON_2302+SSON_2303+SSON_2304	R_G3PD6	iSSON_1240		0.0
P_SSON_2302+SSON_2303+SSON_2304	R_G3PD7	iSSON_1240		0.0
P_SSON_2306+SSON_4494	R_DHEDAA	iSSON_1240		0.0
P_SSON_2312	R_DUTPDP	iSSON_1240		0.0
P_SSON_2312	R_NTPP3	iSSON_1240		0.0
P_SSON_2312	R_NTPP7	iSSON_1240		0.0
P_SSON_2321	R_SUCBZL	iSSON_1240		0.0
P_SSON_2322	R_SUCBZS	iSSON_1240		0.0
P_SSON_2323	R_DHNCOAS	iSSON_1240		0.0
P_SSON_2323	R_NPHS	iSSON_1240		0.0
P_SSON_2324	R_SHCHCS3	iSSON_1240		0.0
P_SSON_2325	R_SEPHCHCS	iSSON_1240		0.0
P_SSON_2333+SSON_2334+SSON_2335+SSON_2336+SSON_2337+SSON_2338+SSON_2339+SSON_2340+SSON_2341+SSON_2342+SSON_2343+SSON_2344+SSON_2345	R_NADH16pp	iSSON_1240		0.0
P_SSON_2333+SSON_2334+SSON_2335+SSON_2336+SSON_2337+SSON_2338+SSON_2339+SSON_2340+SSON_2341+SSON_2342+SSON_2343+SSON_2344+SSON_2345	R_NADH17pp	iSSON_1240		0.0
P_SSON_2333+SSON_2334+SSON_2335+SSON_2336+SSON_2337+SSON_2338+SSON_2339+SSON_2340+SSON_2341+SSON_2342+SSON_2343+SSON_2344+SSON_2345	R_NADH18pp	iSSON_1240		0.0
P_SSON_2347	R_ALATA_L	iSSON_1240		0.0
P_SSON_2348	R_NTD1	iSSON_1240		0.0
P_SSON_2348	R_NTD12	iSSON_1240		0.0
P_SSON_2348	R_NTD3	iSSON_1240		0.0
P_SSON_2348	R_NTD5	iSSON_1240		0.0
P_SSON_2348	R_NTD6	iSSON_1240		0.0
P_SSON_2348	R_NTD8	iSSON_1240		0.0
P_SSON_2353	R_ACKr	iSSON_1240		0.0
P_SSON_2354	R_PTA2	iSSON_1240		0.0
P_SSON_2354	R_PTAr	iSSON_1240		0.0
P_SSON_2364+SSON_2365+SSON_2366+SSON_2367	R_HISabcpp	iSSON_1240		0.0
P_SSON_2364+SSON_2365+SSON_2366+SSON_2368	R_ARGabcpp	iSSON_1240		0.0
P_SSON_2364+SSON_2365+SSON_2366+SSON_2368	R_LYSabcpp	iSSON_1240		0.0
P_SSON_2364+SSON_2365+SSON_2366+SSON_2368	R_ORNabcpp	iSSON_1240		0.0
P_SSON_2369+SSON_4016	R_OPHBDC	iSSON_1240		0.0
P_SSON_2370	R_GLUPRT	iSSON_1240	WP_014949941.1	988.0
P_SSON_2373	R_DHFS	iSSON_1240		0.0
P_SSON_2378	R_PERD	iSSON_1240		0.0
P_SSON_2386	R_MDDEP1pp	iSSON_1240		0.0
P_SSON_2386	R_MDDEP2pp	iSSON_1240		0.0
P_SSON_2386	R_MDDEP3pp	iSSON_1240		0.0
P_SSON_2386	R_MDDEP4pp	iSSON_1240		0.0
P_SSON_2387	R_CHORS	iSSON_1240	WP_014948759.1	724.0
P_SSON_2397	R_DHACOAH	iSSON_1240		0.0
P_SSON_2397	R_ECOAH1	iSSON_1240		0.0
P_SSON_2397	R_ECOAH2	iSSON_1240		0.0
P_SSON_2397	R_ECOAH3	iSSON_1240		0.0
P_SSON_2397	R_ECOAH4	iSSON_1240		0.0
P_SSON_2397	R_ECOAH5	iSSON_1240		0.0
P_SSON_2397	R_ECOAH6	iSSON_1240		0.0
P_SSON_2397	R_ECOAH7	iSSON_1240		0.0
P_SSON_2397	R_ECOAH8	iSSON_1240		0.0
P_SSON_2397	R_HACD1	iSSON_1240		0.0
P_SSON_2397	R_HACD1i	iSSON_1240		0.0
P_SSON_2397	R_HACD2	iSSON_1240		0.0
P_SSON_2397	R_HACD2i	iSSON_1240		0.0
P_SSON_2397	R_HACD3	iSSON_1240		0.0
P_SSON_2397	R_HACD3i	iSSON_1240		0.0
P_SSON_2397	R_HACD4	iSSON_1240		0.0
P_SSON_2397	R_HACD4i	iSSON_1240		0.0
P_SSON_2397	R_HACD5	iSSON_1240		0.0
P_SSON_2397	R_HACD5i	iSSON_1240		0.0
P_SSON_2397	R_HACD6	iSSON_1240		0.0
P_SSON_2397	R_HACD6i	iSSON_1240		0.0
P_SSON_2397	R_HACD7	iSSON_1240		0.0
P_SSON_2397	R_HACD7i	iSSON_1240		0.0
P_SSON_2397	R_HACD8	iSSON_1240		0.0
P_SSON_2397	R_HACD8i	iSSON_1240		0.0
P_SSON_2398	R_ACACT1r	iSSON_1240		0.0
P_SSON_2398	R_ACACT2r	iSSON_1240		0.0
P_SSON_2398	R_ACACT3r	iSSON_1240		0.0
P_SSON_2398	R_ACACT4r	iSSON_1240		0.0
P_SSON_2398	R_ACACT5r	iSSON_1240		0.0
P_SSON_2398	R_ACACT6r	iSSON_1240		0.0
P_SSON_2398	R_ACACT7r	iSSON_1240		0.0
P_SSON_2398	R_ACACT8r	iSSON_1240		0.0
P_SSON_2400	R_DDCAtexi	iSSON_1240		0.0
P_SSON_2400	R_HDCAt2pp	iSSON_1240		0.0
P_SSON_2400	R_HDCAtexi	iSSON_1240		0.0
P_SSON_2400	R_HDCEAtexi	iSSON_1240		0.0
P_SSON_2400	R_OCDCAtexi	iSSON_1240		0.0
P_SSON_2400	R_OCDCEAtexi	iSSON_1240		0.0
P_SSON_2400	R_TTDCAtexi	iSSON_1240		0.0
P_SSON_2400	R_TTDCEAtexi	iSSON_1240		0.0
P_SSON_2403	R_OCDCAt2pp	iSSON_1240		0.0
P_SSON_2403	R_OCDCEAt2pp	iSSON_1240		0.0
P_SSON_2404	R_DDCAt2pp	iSSON_1240		0.0
P_SSON_2404	R_TTDCAt2pp	iSSON_1240		0.0
